Search Query,Quelle,Datum,Link,Titel,Text
Künstliche Intelligenz,Sueddeutsche,2024-03-18,https://www.sueddeutsche.de/wirtschaft/kuenstliche-intelligenz-bericht-apple-verhandelt-mit-google-ueber-ki-technologie-dpa.urn-newsml-dpa-com-20090101-240318-99-377190,Künstliche Intelligenz - Bericht: Apple verhandelt mit Google über KI-Technologie - Wirtschaft - SZ.de,"San Francisco (dpa) - Apple verhandelt einem Medienbericht zufolge mit Google über die Integration von KI- Technologie des Internet-Konzerns in seine iPhones. Dabei gehe es um die neue Google- Software mit dem Namen Gemini, berichtete der Finanzdienst Bloomberg. Es werde darüber verhandelt, auf ihrer Basis einige neue iPhone-Funktionen aufzusetzen, hieß es unter Berufung auf informierte Personen. Apple habe auch Gespräche mit dem ChatGPT-Entwickler OpenAI geführt. Die Unternehmen äußerten sich zunächst nicht zu dem Bericht. Der Chatbot ChatGPT hatte vor mehr als einem Jahr den aktuellen Hype rund um Künstliche Intelligenz angestoßen. KI-Programme wie ChatGPT und Gemini werden mit gewaltigen Mengen an Informationen angelernt und können zum Beispiel Sätze auf dem sprachlichen Niveau eines Menschen formulieren und Bilder aus Text-Vorgaben erzeugen. Das Prinzip dahinter ist, dass sie Wort für Wort abschätzen, wie ein Satz weitergehen sollte - oder Bildelemente aus den erfassten Daten verwenden. Google und Apple haben schon lange einzelne Funktionen auf KI-Basis in ihren Diensten und Geräten - der Erfolg der sogenannten generativen KI wie ChatGPT erhöhte jedoch den Erwartungsdruck an die Tech-Riesen, mit ähnlichen Funktionen nachzulegen. Google konterte erst mit dem Chatbot Bard und erneuerte die Software dann mit Gemini. Von Apple werden neue KI-Funktionen bei der jährlichen Entwicklerkonferenz WWDC erwartet, bei der traditionell im Juni die nächste Software für Geräte des Konzerns vorgestellt wird. Eine Partnerschaft mit Apple könnte Google helfen, die Gemini-KI im Wettstreit mit OpenAI populärer zu machen. Zugleich könnte die Kooperation der Tech-Schwergewichte Wettbewerbshüter auf den Plan rufen, die beide Unternehmen bereits im Blick haben. Außerdem könnte sie als Zeichen dafür gewertet werden, dass Apple bei der Entwicklung von KI-Software nicht so weit ist, wie es dem iPhone-Konzern lieb wäre. Apple hatte jüngst laut Medienberichten nach rund einem Jahrzehnt sein Auto-Projekt eingestellt. Dabei hieß es auch, ein Teil der betroffenen Software-Entwickler solle stattdessen an KI-Programmen arbeiten. Google erntete vor kurzem Kritik für einen Patzer bei Gemini: Die Software generierte durch nicht an den Kontext angepasste Diversitäts-Einstellungen Bilder von nicht-weißen Nazi-Soldaten und nicht-weißen amerikanischen Siedlern. Die Funktion zur Erzeugung von Bildern aus Text-Vorgaben wurde danach vorerst abgeschaltet. © dpa-infocom, dpa:240318-99-377190/3"
AI,Sueddeutsche,2024-03-19,https://www.sueddeutsche.de/wirtschaft/nvidia-chip-blackwell-1.6468943,"Nvidia stellt neuen, mächtigen Blackwell-Chip vor - Wirtschaft - SZ.de","Wer der derzeit in der Liga der besten KI-Modelle mitspielen will, kommt an Nivida nicht vorbei. Das Unternehmen beherrscht rund 80 Prozent des Marktes für die besten KI-Chips und stieg damit kürzlich zum drittwertvollsten Unternehmen der Welt auf. Am Dienstagabend hat Geschäftsführer Jensen Huang, wie immer in schwarzer Lederjacke, im Silicon Valley den neusten Chip vorgestellt. ""Blackwell"" heißt er, benannt nach dem Mathematiker David Blackwell, er löst damit die nach der Computerpionierin Grace Hopper benannte Hopper-Reihe ab. Das neue Produkt soll nicht nur KI betreiben, sondern in Zukunft auch Roboter und andere anspruchsvolle Simulationen. Computer- und KI-Chips erhalten ihre Leistungsfähigkeit größtenteils über ihre Anzahl an Transistoren. Das sind winzige Schalter, die den Chips ermöglichen, Daten zu verarbeiten. Der neue Blackwell-Chip weist 208 Milliarden Transistoren auf, die jeweils etwa vier Nanometer breit sind. Zum Vergleich: Ein rotes Blutkörperchen ist rund 7000 Nanometer breit. Blackwell besteht aus gleich zwei miteinander verbundenen Chips, die etwa so groß sind wie die Vorgängergeneration. Wiederum zwei Blackwell-Chips sollen sich mit einem zusätzlichen Computerprozessor zu einem System kombinieren lassen, das laut Huang zum ""Antrieb einer neuen industriellen Revolution"" durch KI werden soll. Doch die KI-Modelle sind nicht nur daten-, sondern auch energiehungrig. Daher soll Blackwell nicht nur leistungsfähiger, sondern auch effizienter werden, sagte Huang auf der Konferenz. Benötigte das Training des bekannten Chatbots Chat-GPT mit dem Vorgängersystem noch 90 Tage und 8000 Nivida-Chips mit einem Stromverbrauch von 15 Megawatt, ginge es mit Blackwell in derselben Zeit mit nur 2000 Chips und vier Megawatt. Diese Leistungssteigerung dürfte Nvidias Dominanz auf dem Chipmarkt weiter festigen. Das ist nötig, denn die großen Tech-Konzerne sind nicht nur Nvidias Kunden, sondern auch Konkurrenten . Sie alle investieren derzeit Milliarden in die rechenintensive Entwicklung künstlicher Intelligenzen und sie alle sind daher mehr oder minder auf Nvidia angewiesen. Meta, Google, Microsoft und Apple produzieren inzwischen ihre eigenen Chips, um diese Abhängigkeit zu reduzieren. Design und Herstellung der Chips sind jedoch notorisch schwierig und kapitalintensiv, weswegen derzeit noch niemand Nvidia einholen konnte. Huang zählte die Tech-Konzerne am Dienstag daher auch für die Blackwell-Chips als wahrscheinliche Kunden auf. Preise nannte er dabei nicht, das Vorgänger-Modell kostete jedoch meist mehr als 20 000Dollar das Stück. Trotz alledem reagierten die Märkte verhalten auf die Ankündigung. Nvidias Aktie rutschte sogar leicht ins Minus. Wirklich Grund zur Sorge ist das nicht, hat sich doch sowohl Wert als auch Umsatz des Unternehmens in den vergangenen zwei Jahren vervielfacht."
AI,Sueddeutsche,2024-03-18,https://www.sueddeutsche.de/wirtschaft/apple-google-ki-schritt-kapitulation-1.6465969,Apple setzt auf Googles KI: Strategischer Schritt oder Kapitulation? - Wirtschaft - SZ.de,
AI,Sueddeutsche,2024-03-18,https://www.sueddeutsche.de/wirtschaft/microsoft-milliarden-revier-cloud-computing-ki-1.6466118,Microsoft: Wieso die Firma im Kohlerevier in Cloud Computing und KI investiert - Wirtschaft - SZ.de,"Zukunft und Vergangenheit liegen hier ganz dicht beieinander: Microsoft und die nordrhein-westfälische Landesregierung luden am Montag in ein Veranstaltungszentrum direkt am Braunkohle-Tagebau Hambach, um Details zu den Investitionen in Rechenzentren und Künstliche Intelligenz (KI) vorzustellen. Mit der klimaschädlichen Kohleverstromung soll 2030 Schluss sein - dann müssen neue Jobs her im Rheinischen Revier, der Braunkohleregion westlich von Köln. Die Investition von Microsoft, die bislang größte des US-Softwarekonzerns in Deutschland , soll dazu beitragen. Wie schon im Februar berichtet , wird das Unternehmen bis Ende 2025 mehr als 3,2 Milliarden Euro in Rechenzentren im Großraum Frankfurt am Main sowie eben vor allem im Rheinischen Revier investieren. Die Rechenzentren ermöglichen Cloud Computing - Kunden lassen Software dabei nicht auf ihrem Bürorechner laufen, sondern auf den Computern von Microsoft, mit denen sie via Internet verbunden sind. Nach Amazon und vor Google ist Microsoft zweitgrößter Anbieter solcher Dienste. Über die neuen Rechenzentren sollen Kunden, etwa Firmen, auch Anwendungen mit KI nutzen. Die Computerzentren im Rheinischen Revier werden in den Städten Bedburg, Bergheim und Elsdorf gebaut. Bereits vor drei Jahren veröffentlichte das Wirtschaftsministerium des Bundeslands eine Studie, derzufolge sich die Region prima für diese Hallen voller Computer eignet. Die Gespräche von Ministerium und lokalen Politikern mit Microsoft begannen im Sommer 2021. Ministerin Mona Neubaur von den Grünen sagte am Montag, hinter der Ansiedlung stehe ""jahrelanges und letztlich sehr erfolgreiches Teamwork"". Der Vorteil des Rheinischen Reviers liegt darin, dass sich dort die wichtigen europäischen Datenautobahnen von Frankfurt nach Amsterdam sowie von Stockholm nach Paris kreuzen - praktisch für ein Rechenzentrum, auf das Kunden blitzschnell via Internet zugreifen sollen. Von besonders rasanten Übertragungsgeschwindigkeiten können auch die vielen Konzerne in nahegelegenen Städten wie Bonn, Köln, Leverkusen und Düsseldorf profitieren. Zu Microsofts Cloud-Kunden in Nordrhein-Westfalen gehören Bayer, Metro, RWE oder Bertelsmann. Die Rechenzentren selbst schaffen wenige Stellen. Doch die Landesregierung und die Politiker vor Ort setzen darauf, dass sich in der Nähe Firmen niederlassen, die KI nutzen wollen und daher schnelle Verbindungen zu Microsofts Computern benötigen. In der Gegend sollen dafür zwei Digitalparks entstehen, also auf solche Branchen spezialisierte Gewerbegebiete. Ohnehin gibt es in der Region bereits einige Erfahrungen beim Thema Künstliche Intelligenz. In Hürth existiert seit einem Jahr ein KI-Innovationscampus mit dem hübschen Namen ""AI Village"" , die Universität in Aachen beschäftigt sich ebenfalls mit Künstlicher Intelligenz, und im Forschungszentrum Jülich steht ein Supercomputer. Deshalb bezeichnete Ministerpräsident Hendrik Wüst ( CDU ) sein Bundesland am Montag glatt als ""die deutsche Zukunftsregion für die Digitalisierung"". Ein Problem ist aber der Fachkräftemangel bei KI. Um den zu lindern, startet Microsoft ein Fortbildungsprogramm, an dem bis Ende 2025 etwa 1,2 Millionen Menschen in Deutschland teilnehmen sollen. Die Ausgaben dafür sind Teil des 3,2-Milliarden-Pakets. Die Amerikaner, die in Deutschland 3000 Beschäftigte haben - davon 500 in Köln -, wollen hier mit lokalen Firmen, Verbänden, Kommunen und Schulen zusammenarbeiten. ""KI-Kompetenz wird zum Schlüsselfaktor für die wirtschaftliche Entwicklung"", sagte Microsofts Landeschefin Marianne Janik."
Artificial Intelligence,Sueddeutsche,2024-03-19,https://www.sueddeutsche.de/wirtschaft/nvidia-chip-blackwell-1.6468943,"Nvidia stellt neuen, mächtigen Blackwell-Chip vor - Wirtschaft - SZ.de","Wer der derzeit in der Liga der besten KI-Modelle mitspielen will, kommt an Nivida nicht vorbei. Das Unternehmen beherrscht rund 80 Prozent des Marktes für die besten KI-Chips und stieg damit kürzlich zum drittwertvollsten Unternehmen der Welt auf. Am Dienstagabend hat Geschäftsführer Jensen Huang, wie immer in schwarzer Lederjacke, im Silicon Valley den neusten Chip vorgestellt. ""Blackwell"" heißt er, benannt nach dem Mathematiker David Blackwell, er löst damit die nach der Computerpionierin Grace Hopper benannte Hopper-Reihe ab. Das neue Produkt soll nicht nur KI betreiben, sondern in Zukunft auch Roboter und andere anspruchsvolle Simulationen. Computer- und KI-Chips erhalten ihre Leistungsfähigkeit größtenteils über ihre Anzahl an Transistoren. Das sind winzige Schalter, die den Chips ermöglichen, Daten zu verarbeiten. Der neue Blackwell-Chip weist 208 Milliarden Transistoren auf, die jeweils etwa vier Nanometer breit sind. Zum Vergleich: Ein rotes Blutkörperchen ist rund 7000 Nanometer breit. Blackwell besteht aus gleich zwei miteinander verbundenen Chips, die etwa so groß sind wie die Vorgängergeneration. Wiederum zwei Blackwell-Chips sollen sich mit einem zusätzlichen Computerprozessor zu einem System kombinieren lassen, das laut Huang zum ""Antrieb einer neuen industriellen Revolution"" durch KI werden soll. Doch die KI-Modelle sind nicht nur daten-, sondern auch energiehungrig. Daher soll Blackwell nicht nur leistungsfähiger, sondern auch effizienter werden, sagte Huang auf der Konferenz. Benötigte das Training des bekannten Chatbots Chat-GPT mit dem Vorgängersystem noch 90 Tage und 8000 Nivida-Chips mit einem Stromverbrauch von 15 Megawatt, ginge es mit Blackwell in derselben Zeit mit nur 2000 Chips und vier Megawatt. Diese Leistungssteigerung dürfte Nvidias Dominanz auf dem Chipmarkt weiter festigen. Das ist nötig, denn die großen Tech-Konzerne sind nicht nur Nvidias Kunden, sondern auch Konkurrenten . Sie alle investieren derzeit Milliarden in die rechenintensive Entwicklung künstlicher Intelligenzen und sie alle sind daher mehr oder minder auf Nvidia angewiesen. Meta, Google, Microsoft und Apple produzieren inzwischen ihre eigenen Chips, um diese Abhängigkeit zu reduzieren. Design und Herstellung der Chips sind jedoch notorisch schwierig und kapitalintensiv, weswegen derzeit noch niemand Nvidia einholen konnte. Huang zählte die Tech-Konzerne am Dienstag daher auch für die Blackwell-Chips als wahrscheinliche Kunden auf. Preise nannte er dabei nicht, das Vorgänger-Modell kostete jedoch meist mehr als 20 000Dollar das Stück. Trotz alledem reagierten die Märkte verhalten auf die Ankündigung. Nvidias Aktie rutschte sogar leicht ins Minus. Wirklich Grund zur Sorge ist das nicht, hat sich doch sowohl Wert als auch Umsatz des Unternehmens in den vergangenen zwei Jahren vervielfacht."
KI,Sueddeutsche,2024-03-20,https://www.sueddeutsche.de/panorama/leute-sky-du-mont-ki-macht-mir-keine-angst-dpa.urn-newsml-dpa-com-20090101-240320-99-399486,Leute - Sky du Mont: KI macht mir keine Angst - Panorama - SZ.de,"Hamburg (dpa) - Der Schauspieler und Buchautor Sky du Mont (76, „Der Schuh des Manitu“) ist ein Technik-Fan - und schreckt dabei auch nicht vor Künstlicher Intelligenz (KI) zurück. „Computer und alles Mögliche - solche Sachen liebe ich. Selbst KI, die unseren Beruf und viele andere Dinge sehr verändern wird, macht mir keine Angst“, sagte du Mont der Deutschen Presse-Agentur in Hamburg. „In der Medizin etwa bedeutet KI einen Mega-Schritt nach vorn. Und es wird die Kommunikation insgesamt stärker machen.“ Auf Gefahren durch KI-Manipulationen angesprochen, antwortete der in der Hansestadt wohnende Vater dreier Kinder: „Wir werden damit leben. Als die ersten Computer kamen, haben auch viele gesagt: „Teufelswerk“. Und heute geht es gar nicht mehr ohne.“ Am Ende müsse KI kontrollierbar bleiben und das werde es, meinte du Mont - „weil es immer irgendwelche Leute gibt, die einen Weg dafür finden“. Der Schauspieler, der es auch als Bestsellerautor („Ungeschönt“, 2022), zu Ruhm brachte, hat unter dem Titel „Ich freu mich schon auf morgen. Weil es wird, wie es noch nie war“ ein Buch verfasst, das kürzlich im Verlag Herder erschienen ist. Darin trotzt du Mont dem eher pessimistischen Zeitgeist und plädiert für eine positive Lebenshaltung. © dpa-infocom, dpa:240320-99-399486/2"
KI,Sueddeutsche,2024-03-20,https://www.sueddeutsche.de/wirtschaft/kuenstliche-intelligenz-nvidia-chef-problem-von-ki-halluzinationen-loesbar-dpa.urn-newsml-dpa-com-20090101-240320-99-399374,Künstliche Intelligenz - Nvidia-Chef: Problem von KI-„Halluzinationen“ lösbar - Wirtschaft - SZ.de,"San Jose (dpa) - Ein zentrales Problem der Verlässlichkeit von KI-Software wird sich nach Einschätzung von Nvidia-Chef Jensen Huang durchaus beheben lassen. Ein Weg sei, die Software die Informationen überprüfen zu lassen. „Halluzinationen sind sehr lösbar“, sagte Huang am Rande der Nvidia-Entwicklerkonferenz GTC. Als KI-Halluzinationen werden Fälle bezeichnet, in denen Software Dinge einfach erfindet. Das Problem entsteht, weil Programme wie der Chatbot ChatGPT beim Formulieren von Texten Wort für Wort schätzen, wie ein Satz weitergehen könnte. Deswegen können sie manchmal völlig falsche Antworten geben, selbst wenn sie nur mit korrekten Informationen trainiert wurden. Der Halbleiter-Spezialist Nvidia spielt mit seinen Chip-Systemen eine Schlüsselrolle im aktuellen Boom bei Künstlicher Intelligenz. Bei der GTC stellte Huang die nächste Generation der Computer-Plattform mit dem Namen Blackwell vor, auf der KI-Anwendungen effizienter laufen sollen. Huang zeigte sich überzeugt, dass Künstliche Intelligenz den Menschen weitgehend das Schreiben von Software-Code abnehmen werde. Eine Zeit lang habe es geheißen, dass alle Programmieren lernen sollten. „Ich denke, das ist falsch“, sagte der Nvidia-Chef. Es sei nicht die Aufgabe der Menschen gewesen, eine Programmiersprache zu lernen. Stattdessen sollten Computer nützlich sein, auch wenn man keine Programmiersprache beherrsche. Man werde allerdings lernen müssen, von KI-Software mithilfe richtig formulierter Anfragen - sogenannter „Prompts“ - das gewünschte Ergebnis zu bekommen. Das sei aber grundsätzlich vergleichbar mit Fähigkeiten der Menschen im Umgang untereinander: „Wenn meine Frau mit mir spricht, ist das auch Prompt-Gestaltung - und das funktioniert perfekt.“ Huang hält es für möglich, dass Künstliche Intelligenz in wenigen Jahren in verschiedenen Bereichen die Fähigkeiten von Menschen übertreffen werde - zum Beispiel bei Mathematik- und Anwalts-Prüfungen oder beim Verständnis von Texten. Daran orientiere er sich auch in der aktuellen Debatte darüber, ob Software die Stufe der sogenannten allgemeinen Künstlichen Intelligenz erreichen werde - womit meist gemeint ist, dass sie verallgemeinern könne und den Menschen überlegen sei. Allerdings gebe es keine Definition dafür, über die sich alle einig seien, betonte er. © dpa-infocom, dpa:240320-99-399374/2"
KI,Sueddeutsche,2024-03-20,https://www.sueddeutsche.de/wirtschaft/google-strafe-ki-frankreich-1.6472417,Frankreich brummt Google 250 Millionen Euro Strafe auf - Wirtschaft - SZ.de,"Wegen Verletzung von Urheberrechten haben die französischen Kartellwächter Google zu einer 250 Millionen Euro schweren Strafe verdonnert. Der Internet-Konzern habe für das Training seiner Künstlichen Intelligenz (KI) Inhalte französischer Verlagshäuser und Nachrichtenagenturen genutzt, ohne diese darüber zu informieren, teilte die Behörde am Mittwoch mit. Die Alphabet-Tochter Google habe sich im Rahmen eines Vergleichs dazu verpflichtet, die Fakten nicht anzufechten und Vorschläge für die Behebung bestimmter Mängel zu machen. Das Unternehmen akzeptierte den Vergleich eigenen Angaben zufolge, ""weil es an der Zeit ist, weiterzugehen"". ""Wir wollen konstruktiv mit französischen Verlegern zusammenzuarbeiten."" Die Höhe der Geldbuße sei aber unverhältnismäßig. Auslöser der Kartell-Ermittlungen waren Beschwerden großer französischer Medienhäuser wie der Nachrichtenagentur AFP. Der Streit schien 2022 zunächst beigelegt, als Google einen Einspruch gegen eine 500 Millionen Euro schwere Strafe zurückzog. In ihrem aktuellen Bescheid warf die Autorite de la Concurrence dem US-Konzern aber vor, vier der sieben Punkte der damaligen Vereinbarung missachtet zu haben. Sie verwies dabei vor allem auf die im vergangenen Jahr vorgestellte KI ""Bard"", die inzwischen in ""Gemini"" umbenannt wurde. Weil Google die Verleger nicht darüber informiert habe, dass die Software mit ihren Inhalten trainiert wurde, hätten diese keine Gelegenheit erhalten, faire Preise auszuhandeln. Auch andere Medienhäuser gehen gegen Technologiekonzerne vor. So verklagte die New York Times den ChatGPT-Entwickler Open AI, weil dieser unrechtmäßig Millionen von Zeitungsartikeln für das Training des Chatbots genutzt habe. ("
KI,Sueddeutsche,2024-03-19,https://www.sueddeutsche.de/wirtschaft/nvidia-chip-blackwell-1.6468943,"Nvidia stellt neuen, mächtigen Blackwell-Chip vor - Wirtschaft - SZ.de","Wer der derzeit in der Liga der besten KI-Modelle mitspielen will, kommt an Nivida nicht vorbei. Das Unternehmen beherrscht rund 80 Prozent des Marktes für die besten KI-Chips und stieg damit kürzlich zum drittwertvollsten Unternehmen der Welt auf. Am Dienstagabend hat Geschäftsführer Jensen Huang, wie immer in schwarzer Lederjacke, im Silicon Valley den neusten Chip vorgestellt. ""Blackwell"" heißt er, benannt nach dem Mathematiker David Blackwell, er löst damit die nach der Computerpionierin Grace Hopper benannte Hopper-Reihe ab. Das neue Produkt soll nicht nur KI betreiben, sondern in Zukunft auch Roboter und andere anspruchsvolle Simulationen. Computer- und KI-Chips erhalten ihre Leistungsfähigkeit größtenteils über ihre Anzahl an Transistoren. Das sind winzige Schalter, die den Chips ermöglichen, Daten zu verarbeiten. Der neue Blackwell-Chip weist 208 Milliarden Transistoren auf, die jeweils etwa vier Nanometer breit sind. Zum Vergleich: Ein rotes Blutkörperchen ist rund 7000 Nanometer breit. Blackwell besteht aus gleich zwei miteinander verbundenen Chips, die etwa so groß sind wie die Vorgängergeneration. Wiederum zwei Blackwell-Chips sollen sich mit einem zusätzlichen Computerprozessor zu einem System kombinieren lassen, das laut Huang zum ""Antrieb einer neuen industriellen Revolution"" durch KI werden soll. Doch die KI-Modelle sind nicht nur daten-, sondern auch energiehungrig. Daher soll Blackwell nicht nur leistungsfähiger, sondern auch effizienter werden, sagte Huang auf der Konferenz. Benötigte das Training des bekannten Chatbots Chat-GPT mit dem Vorgängersystem noch 90 Tage und 8000 Nivida-Chips mit einem Stromverbrauch von 15 Megawatt, ginge es mit Blackwell in derselben Zeit mit nur 2000 Chips und vier Megawatt. Diese Leistungssteigerung dürfte Nvidias Dominanz auf dem Chipmarkt weiter festigen. Das ist nötig, denn die großen Tech-Konzerne sind nicht nur Nvidias Kunden, sondern auch Konkurrenten . Sie alle investieren derzeit Milliarden in die rechenintensive Entwicklung künstlicher Intelligenzen und sie alle sind daher mehr oder minder auf Nvidia angewiesen. Meta, Google, Microsoft und Apple produzieren inzwischen ihre eigenen Chips, um diese Abhängigkeit zu reduzieren. Design und Herstellung der Chips sind jedoch notorisch schwierig und kapitalintensiv, weswegen derzeit noch niemand Nvidia einholen konnte. Huang zählte die Tech-Konzerne am Dienstag daher auch für die Blackwell-Chips als wahrscheinliche Kunden auf. Preise nannte er dabei nicht, das Vorgänger-Modell kostete jedoch meist mehr als 20 000Dollar das Stück. Trotz alledem reagierten die Märkte verhalten auf die Ankündigung. Nvidias Aktie rutschte sogar leicht ins Minus. Wirklich Grund zur Sorge ist das nicht, hat sich doch sowohl Wert als auch Umsatz des Unternehmens in den vergangenen zwei Jahren vervielfacht."
KI,Sueddeutsche,2024-03-18,https://www.sueddeutsche.de/bayern/kuenstliche-intelligenz-patentamt-deutsche-industrie-verstaerkt-ki-entwicklung-dpa.urn-newsml-dpa-com-20090101-240318-99-376238,Künstliche Intelligenz - Patentamt: Deutsche Industrie verstärkt KI-Entwicklung - Bayern - SZ.de,"München (dpa) - Industrie und Wissenschaft in Deutschland haben Forschung und Entwicklung bei Künstlicher Intelligenz verstärkt, liegen jedoch weit hinter den USA zurück. Das geht aus einer am Montag veröffentlichten Analyse des Deutschen Patent- und Markenamts (DPMA) hervor. Demnach war die Zahl der veröffentlichten Patentanmeldungen mit KI-Bezug beim Deutschen und beim Europäischen Patentamt im vergangenen Jahr 40 Prozent höher als 2019, wie die Münchner Bundesbehörde am Montag mitteilte. Es dominierten Unternehmen und Forschungseinrichtungen aus den USA, die allein fast ein Drittel der Neuentwicklungen in Technologien mit KI-Bezug angemeldet hatten. Auf Rang zwei folgte Deutschland mit einem Anteil von 17,1 Prozent vor Japan mit 12,4 Prozent. Die Ränge 4 und 5 belegten China (10,1 Prozent) und Südkorea (4,7 Prozent). Am schnellsten gestiegen ist die Zahl chinesischer Entwicklungen, die 2023 bereits 15 Prozent höher war als 2022. Deutsche Anmeldungen legten im gleichen Zeitraum demnach um 5,2 Prozent zu. „Die starke und breite Innovationsdynamik verdeutlicht, dass KI zukünftig in vielen Lebensbereichen eine große Rolle spielen wird“, sagte DPMA-Präsidentin Eva Schewior. Die KI-Analyse ist an diesem Dienstag und Mittwoch Thema des alljährlichen DPMA-Nutzerforums. Da Unternehmen Patente für neue Erfindungen vor allem in ihren Heimatländern anmelden, liegen in der deutschen Patentstatistik insgesamt üblicherweise einheimische Unternehmen auf den ersten Plätzen. Bei den Technologiefeldern mit KI-Bezug ist dies anders: Zwar belegte mit Bosch ein deutsches Unternehmen Platz ein, doch auf den weiteren Plätzen folgten der chinesische Huawei-Konzern, die US-Unternehmen Google und Microsoft sowie Samsung aus Südkorea. Bundesbildungsministerin Bettina Stark-Watzinger (FDP) wertete die Analyse als Beleg, dass Deutschland in einer sehr guten Ausgangsposition sei. „Aber darauf dürfen wir uns nicht ausruhen.“ KI sei eine riesige Chance und habe enormes Potenzial etwa in Bildung, Forschung und Wirtschaft. „Wir dürfen sie nicht verpassen.“ Patente werden nach einem international einheitlichen Standard der Patentklassifikation angemeldet. Da es für KI keine eigenen Patentklassen gibt, werteten die Fachleute des DPMA die Klassen aus den Technologiefeldern aus, in denen KI zum Einsatz kommt. Dazu zählen beispielsweise Computer-, Medizin- und Fahrzeugtechnik, Robotik sowie Sprach- und Bildanalyse. In die Auswertung flossen Patentanmeldungen mit Wirkung für Deutschland ein, die beim Deutschen oder beim ebenfalls in München ansässigen Europäischen Patentamt eingereicht wurden, Doppelanmeldungen bei beiden Behörden herausgerechnet. Die Behörde betonte, dass diese Methodik eine Annäherung darstelle, aber die verschiedenen Trends gut aufzeige. Die Analyse erhebt laut DPMA aber keinen Anspruch auf Vollständigkeit für alle KI-bezogenen Erfindungen, außerdem könnten auch Erfindungen ohne KI-Bezug enthalten sein. Da Patentanmeldungen erst nach einer Frist von 18 Monaten veröffentlicht werden, sind in der Statistik noch keine Erfindungen des vergangenen Jahres enthalten. © dpa-infocom, dpa:240318-99-376238/3"
KI,Sueddeutsche,2024-03-18,https://www.sueddeutsche.de/wirtschaft/apple-google-ki-schritt-kapitulation-1.6465969,Apple setzt auf Googles KI: Strategischer Schritt oder Kapitulation? - Wirtschaft - SZ.de,
KI,Sueddeutsche,2024-03-18,https://www.sueddeutsche.de/wirtschaft/us-softwareriese-microsoft-will-100-000-menschen-ki-kompetenz-vermitteln-dpa.urn-newsml-dpa-com-20090101-240317-99-371955,US-Softwareriese - Microsoft will 100.000 Menschen KI-Kompetenz vermitteln - Wirtschaft - SZ.de,"Elsdorf (dpa/lnw) - Im Rahmen einer milliardenschweren Investition zur Künstlichen Intelligenz (KI) will der US-Technologiekonzern Microsoft das Thema der Bevölkerung in Nordrhein-Westfalen näher bringen. Es gebe eine „KI-Qualifizierungsoffensive“, die bis Ende 2025 in dem Bundesland mehr als 100.000 Menschen erreichen soll, sagte Microsoft-Deutschlandchefin Marianne Janik am Montag in Elsdorf am Braunkohle-Tagebau Hambach. Das Vorhaben hatte Microsoft im Februar in Berlin vorgestellt, nun wurde es vor Ort erklärt. Insgesamt geht es um 3,2 Milliarden Euro, die größtenteils in den Bau von drei Rechenzentren im Rheinischen Revier fließen sollen. Ein kleinerer Teil der Gesamtinvestition geht nach Hessen. Ein weiterer Teil ist für besagte Qualifizierungen vorgesehen, bei denen Microsoft externe Partner für die Wissensvermittlung beauftragt, etwa Universitäten, Nichtregierungsorganisationen (NGO), Kommunaleinrichtungen oder Verbände. So wird etwa ein Transporter, der zu einem mobilen Infozentrum umgebaut wurde, an Schulen und Ausbildungszentren fahren und dort jungen Leuten das Thema Künstliche Intelligenz näherbringen - mindestens 10.000 Menschen sollen das bis Ende 2025 genutzt haben. Von den Qualifizierungen profitieren sollen auch Firmen, die bei KI Nachholbedarf haben und um Expertise bitten - dann bezahlt der US-Konzern externe Fachleute, die in die Firmen gehen. So soll zum Beispiel erklärt werden, wie gute Sprachbefehle (Prompts) an eine KI gerichtet werden, damit das Ergebnis der Abfrage einen Nutzen für die eigene Arbeit hat. Auch Berufsberatern der Bundesagentur für Arbeit sollen KI-Wissen vermittelt bekommen. „Schon vor dem Spatenstich wollen wir Menschen fit für die Zukunft machen“, sagte Microsoft-Deutschlandchefin Marianne Janik. „Warum tun wir das? Niemand wird eine Technologie nutzen, niemand wird einer Technologie vertrauen, wenn die Beurteilungsfähigkeit nicht da ist.“ In einigen Jahren sollen drei Rechenzentren in Bedburg, Bergheim sowie an einem weiteren Standort Stadt in Betrieb gehen. Dies könnte 2026 sein, vielleicht aber auch später. Wo der dritte Standort ist, ist noch unklar. Die großen Rechenzentren sollen der Digitalisierung Nordrhein-Westfalen einen Schub gehen und eine optimale Datennutzung durch Industriekonzerne und andere Firmen ermöglichen. Das Rheinische Revier werde „zum Ankerpunkt eines digitalen Ökosystems“, sagte Ministerpräsident Hendrik Wüst (CDU). Dies sei auch ein nachhaltiger Beitrag für zukunftsfeste Arbeitsplätze. „Nordrhein-Westfalen geht den Weg von der Kohle zur KI.“ © dpa-infocom, dpa:240317-99-371955/3"
