Search Query,Quelle,Datum,Link,Titel,Text
KI,Spiegel Online,2024-04-21,https://www.spiegel.de/psychologie/sprechtrainerin-gibt-tipps-unsere-stimme-transportiert-unseren-seelenzustand-a-4d23b993-78e8-4c73-b268-957d84dea067,Sprechtrainerin gibt Tipps: »Unsere Stimme transportiert unseren Seelenzustand« - DER SPIEGEL,"Sie hört mehr aus einer Stimme heraus als andere: Die Sprechtrainerin Birte Heckmann erklärt, wie wir andere stimmlich überzeugen. Und wovon vor allem Frauen profitieren."
KI,Spiegel Online,2024-04-20,https://www.spiegel.de/netzwelt/kuenstliche-intelligenz-finnische-roesterei-entwickelt-kaffee-mit-ki-unterstuetzung-a-61adaaff-10ea-4a33-bd13-c10362588156,Künstliche Intelligenz: Finnische Rösterei entwickelt Kaffee mit KI-Unterstützung - DER SPIEGEL,"Niemand konsumiert weltweit so viel Kaffee wie die Finnen. Eine künstliche Intelligenz kann nun noch schneller für Nachschub sorgen. Überrascht waren die Experten über die Zusammenstellung der Bohnen. Finnland hat mit seinen 5,6 Millionen Einwohnern nach Angaben der Internationalen Kaffeeorganisation mit zwölf Kilogramm pro Kopf und Jahr den höchsten Kaffeekonsum der Welt. Wie passend, dass die Kaffeerösterei »Kaffa« in Helsinki die Mischung »AI-conic« mithilfe von künstlicher Intelligenz (KI) zusammengestellt und auf den Markt gebracht hat. Die Mischung aus vier Bohnensorten ist das Ergebnis eines gemeinsamen Projekts von »Kaffa«, Finnlands drittgrößter Kaffeerösterei, und der lokalen KI-Beratungsfirma »Elev«. »Unter Verwendung von Modellen wie ChatGPT und Copilot wurde die KI mit der Aufgabe betraut, eine Kaffeemischung zu entwickeln, die den Geschmack der Kaffeeliebhaber optimal trifft und die Grenzen herkömmlicher Geschmackskombinationen überschreitet«, erklärt »Elev«. Kaffeeröstung in Finnland geschätzt Der Gründer der »Kaffa«-Rösterei, Svante Hampf, erklärte der Nachrichtenagentur Associated Press (AP), dass sie ausprobieren wollten, wie KI und ihre Werkzeuge beim traditonellen Handwerk der Kaffeeröstung, das in Finnland sehr geschätzt wird, hilfreich sein könnten. »Wir haben der KI Beschreibungen aller unserer Kaffeesorten und ihrer Aromen gegeben und sie angewiesen, eine neue, aufregende Mischung zu kreieren«, sagte Hampf, während er »AI-conic« auf dem Helsinki Coffee Festival vorstellte, das jährlich Röstereien und Kaffeeliebhaber zusammenbringt. Die KI hat nicht nur eine Mischung aus Bohnen aus Brasilien, Kolumbien, Äthiopien und Guatemala zusammengestellt, sondern auch das Etikett der Kaffeepackung und eine ausführliche Geschmacksbeschreibung verfasst. In der heißt es, »AI-conic« sei eine »ausgewogene Mischung aus Süße und reifen Früchten«. Mischung üblicherweise aus zwei Bohnen Hampf räumte ein, dass er überrascht war, dass AI sich »seltsamerweise« dafür entschied, die Mischung aus vier verschiedenen Kaffeebohnensorten herzustellen, anstatt wie üblich aus zwei oder drei, was eine geschmackliche Unterscheidung zwischen den Aromen der verschiedenen Herkünfte ermöglicht. Nach der ersten Teströstung und den Blindtests waren sich die Kaffeeexperten von »Kaffa« jedoch angeblich einig, dass die Technik-gestützte Mischung perfekt sei und keine Anpassungen durch Mitarbeiter erforderlich wären. Laut »Elev«-Sprecher Antti Merilehto ist die Kaffeemischung »AI-conic« »ein greifbares Beispiel dafür, wie KI erfahrenen Fachleuten neue Perspektiven eröffnen kann« und gleichzeitig Kaffeefreunden neue Geschmackserlebnisse bietet. Die »Kaffa«-Rösterei hofft, dass der Versuch als Anstoß für einen Dialog zwischen Kaffeefachleuten über die Zukunft in Finnland dient. Das Land habe sowohl eine starke Kaffeekultur als auch eine Leidenschaft für Technologie mit einer blühenden Startup-Szene. »Dieser Versuch war der erste Schritt, um zu sehen, wie KI uns in Zukunft helfen kann«, sagte Hampf und fügte hinzu, dass das Projekt »die handwerklichen Fähigkeiten einer Rösterei« und KI-gestützte Daten reibungslos zusammenbrachte. »Ich denke, dass KI uns auf lange Sicht viel bieten kann. Besonders beeindruckt sind wir von den Kaffeegeschmacksbeschreibungen, die sie erstellt hat.«"
KI,Spiegel Online,2024-04-19,https://www.spiegel.de/netzwelt/apps/llama-3-meta-stellt-neue-ki-generation-vor-a-73ec1b23-5518-4c65-8a53-c0162f6f31f2,Llama 3: Meta stellt neue KI-Generation vor - DER SPIEGEL,"Der Facebook-Konzern will Llama 3, die neue Version seiner künstlichen Intelligenz, in weitere Produkte integrieren, darunter in eine vernetzte Brille. Meta bleibt zudem seinem Open-Source-Ansatz treu. Der Facebook-Konzern Meta hat eine neue, leistungsstärkere Version seines KI-Modells vorgestellt. Die Software mit dem Namen Llama 3 soll unter anderem neue Funktionen in Apps wie Instagram und WhatsApp bringen sowie im konzerneigenen KI-Assistenten Meta AI zum Einsatz kommen, wie CEO Mark Zuckerberg am Donnerstag in dem hauseigenen Kurzmitteilungsdienst Threads mitteilte . Seinen KI-Assistenten bringt Meta unter anderem in die zusammen mit Ray Ban entwickelte Brille , die über Kamera, Mikrofon und Lautsprecher verfügt. Man könne damit zum Beispiel beim Skifahren den Assistenten fragen, wann und wie Kleopatra gestorben sei oder wie das Wetter in Berlin werde, sagte Meta-Manager Nick Clegg der Deutschen Presseagentur. Wie nützlich es ist, solche Fragen ausgerechnet beim Skifahren stellen zu können, bleibt an dieser Stelle offen. Auch soll die Software noch während der Text-Eingabe Bilder erzeugen und den Entstehungsprozess als Animation darstellen können. Zunächst werde Llama 3 allerdings nur auf Englisch verfügbar sein. Schwachstellen ausbügeln Anders als etwa der ChatGPT-Entwickler OpenAI macht Meta seine Llama-Technologie (Large Language Model Meta AI) als Open-Source-Software verfügbar, bei der der Quellcode öffentlich einsehbar ist. Es setze sich immer mehr die Ansicht durch, dass Open-Source-Modelle sicherer seien, weil viele sie auf den Prüfstand stellen könnten und »man sich nicht darauf verlassen muss, dass ein Unternehmen die Schwachstellen in seiner Software ausbügelt«, sagte Clegg. Zugleich fehle im Moment eine einheitliche Grundlage zur Bewertung von Risiken bei künstlicher Intelligenz, bemängelte er. Die Veröffentlichung von Llama 3 kommt kurz nach einer für Meta peinlichen Episode. So hatte der Chatbot Meta AI in einer geschlossenen Gruppe für Eltern ungefragt den Eindruck erweckt, selbst ein Kind zu haben . Erst im Laufe der darauffolgenden Diskussion soll der künstliche Assistent laut Berichten geschrieben haben: »Ich bin nur ein großes Sprachmodell, ich habe keine persönlichen Erfahrungen oder Kinder.« In einer anderen Gruppe soll die Software nicht existente Ware zum Kauf angeboten haben."
Künstliche Intelligenz,Spiegel Online,2024-04-17,https://www.spiegel.de/start/kuenstliche-intelligenz-wie-trainiere-ich-mit-chatgpt-fuers-bewerbungsgespraech-a-e647639d-3b4d-4e68-8b40-be50b7771580,Künstliche Intelligenz: Wie trainiere ich mit ChatGPT fürs Bewerbungsgespräch? - DER SPIEGEL,"KI-Tools für Anschreiben nutzen? Das erscheint naheliegend. Doch selbst das persönliche Kennenlernen lässt sich mithilfe von ChatGPT trainieren. Drei Expertinnen sagen, mit welchen Prompts man dem Traumjob näher kommt."
Künstliche Intelligenz,Spiegel Online,2024-04-17,https://www.spiegel.de/wissenschaft/medizin/kuenstliche-intelligenz-in-der-medizin-ki-ist-die-bessere-augenaerztin-a-64dc98ca-2e36-4c37-ad3e-8005915e3d87,Künstliche Intelligenz in der Medizin: KI ist die bessere Augenärztin - DER SPIEGEL,"Nur die leistungsstärksten Augenärztinnen und -ärzte diagnostizieren und behandeln besser als die künstliche Intelligenz GPT-4. Das ergibt eine Studie der Universität Cambridge. Geschummelt hat die KI wohl nicht. Traum oder Albtraum? Eine Studie der Universität Cambridge kommt zu dem Schluss, dass künstliche Intelligenz bei Augenkrankheiten teilweise bessere Diagnosen stellen kann als Ärztinnen und Ärzte. In der Studie trat das große Sprachmodell GPT-4 gegen Mediziner in verschiedenen Stadien ihrer Karriere an – von unspezialisierten Assistenzärzten über Augenärzte in Ausbildung bis hin zu Spezialisten. Jeder und jedem wurden 87 Szenarien von verschiedenen Augenproblemen vorgelegt. Die Teilnehmenden sollten eine Diagnose stellen oder eine Behandlung empfehlen, für die sie aus vier Optionen wählen konnten. Die Diagnosen und Empfehlungen von GPT-4 können sich sehen lassen . Die künstliche Intelligenz schneidet der Studie zufolge besser ab als Assistenzärztinnen und -ärzte. Sie wissen über Augen ungefähr so viel wie Allgemeinmediziner. Die Ergebnisse von Augenärztinnen und Augenärzten in Ausbildung sind zumindest genauso gut wie die der KI. Unter den Fachärzten sind nur die besonders leistungsstarken besser als die künstliche Intelligenz. Gerade an Orten, wo es an Spezialistinnen und Spezialisten fehlt, könnte die KI also helfen. »Wir könnten KI bei der Einteilung von Patienten mit Augenproblemen tatsächlich einsetzen, um zu entscheiden, welche Fälle Notfälle sind, die sofort von einem Facharzt behandelt werden müssen, welche von einem Hausarzt behandelt werden können und welche keine Behandlung benötigen«, sagt Hauptautor Arun Thirunavukarasu. Laut dem Team um Thirunavukarasu ist die nun vorgelegte Studie vorherigen Studien überlegen, weil sie die Fähigkeiten der KI mit denen von Praktikern vergleicht und nicht mit einer Reihe von Prüfungsergebnissen. »Ärzte üben nicht ihr ganzes Berufsleben lang für Prüfungen. Wir wollten sehen, wie KI abschneidet, wenn sie mit dem Wissen und den Fähigkeiten praktizierender Ärzte vor Ort verglichen wird, um einen fairen Vergleich zu ermöglichen«, so Thirunavukarasu. Die Fragen für die Studie haben die Forschenden einem Lehrbuch für Augenärztinnen und -Ärzte entnommen. Da es im Netz nicht frei zugänglich ist, gehen sie davon aus, dass GPT-4 das Buch nicht als Trainingsdatensatz verwenden konnte."
AI,Spiegel Online,2024-04-18,https://www.spiegel.de/netzwelt/web/wenn-die-ki-behauptet-ein-kind-zu-haben-a-af463def-f848-4e66-8501-b4c25963e931,"Wenn die KI behauptet, ein Kind zu haben - DER SPIEGEL","In manchen Facebook-Gruppen diskutiert mittlerweile Metas Chatbot mit. Reagieren Menschen nicht schnell genug auf eine Frage, schaltet er sich ein. Seine Antworten können allerdings verstörend ausfallen."
KI,Spiegel Online,2024-04-18,https://www.spiegel.de/netzwelt/web/wenn-die-ki-behauptet-ein-kind-zu-haben-a-af463def-f848-4e66-8501-b4c25963e931,"Wenn die KI behauptet, ein Kind zu haben - DER SPIEGEL","In manchen Facebook-Gruppen diskutiert mittlerweile Metas Chatbot mit. Reagieren Menschen nicht schnell genug auf eine Frage, schaltet er sich ein. Seine Antworten können allerdings verstörend ausfallen."
KI,Spiegel Online,2024-04-17,https://www.spiegel.de/wissenschaft/medizin/kuenstliche-intelligenz-in-der-medizin-ki-ist-die-bessere-augenaerztin-a-64dc98ca-2e36-4c37-ad3e-8005915e3d87,Künstliche Intelligenz in der Medizin: KI ist die bessere Augenärztin - DER SPIEGEL,"Nur die leistungsstärksten Augenärztinnen und -ärzte diagnostizieren und behandeln besser als die künstliche Intelligenz GPT-4. Das ergibt eine Studie der Universität Cambridge. Geschummelt hat die KI wohl nicht. Traum oder Albtraum? Eine Studie der Universität Cambridge kommt zu dem Schluss, dass künstliche Intelligenz bei Augenkrankheiten teilweise bessere Diagnosen stellen kann als Ärztinnen und Ärzte. In der Studie trat das große Sprachmodell GPT-4 gegen Mediziner in verschiedenen Stadien ihrer Karriere an – von unspezialisierten Assistenzärzten über Augenärzte in Ausbildung bis hin zu Spezialisten. Jeder und jedem wurden 87 Szenarien von verschiedenen Augenproblemen vorgelegt. Die Teilnehmenden sollten eine Diagnose stellen oder eine Behandlung empfehlen, für die sie aus vier Optionen wählen konnten. Die Diagnosen und Empfehlungen von GPT-4 können sich sehen lassen . Die künstliche Intelligenz schneidet der Studie zufolge besser ab als Assistenzärztinnen und -ärzte. Sie wissen über Augen ungefähr so viel wie Allgemeinmediziner. Die Ergebnisse von Augenärztinnen und Augenärzten in Ausbildung sind zumindest genauso gut wie die der KI. Unter den Fachärzten sind nur die besonders leistungsstarken besser als die künstliche Intelligenz. Gerade an Orten, wo es an Spezialistinnen und Spezialisten fehlt, könnte die KI also helfen. »Wir könnten KI bei der Einteilung von Patienten mit Augenproblemen tatsächlich einsetzen, um zu entscheiden, welche Fälle Notfälle sind, die sofort von einem Facharzt behandelt werden müssen, welche von einem Hausarzt behandelt werden können und welche keine Behandlung benötigen«, sagt Hauptautor Arun Thirunavukarasu. Laut dem Team um Thirunavukarasu ist die nun vorgelegte Studie vorherigen Studien überlegen, weil sie die Fähigkeiten der KI mit denen von Praktikern vergleicht und nicht mit einer Reihe von Prüfungsergebnissen. »Ärzte üben nicht ihr ganzes Berufsleben lang für Prüfungen. Wir wollten sehen, wie KI abschneidet, wenn sie mit dem Wissen und den Fähigkeiten praktizierender Ärzte vor Ort verglichen wird, um einen fairen Vergleich zu ermöglichen«, so Thirunavukarasu. Die Fragen für die Studie haben die Forschenden einem Lehrbuch für Augenärztinnen und -Ärzte entnommen. Da es im Netz nicht frei zugänglich ist, gehen sie davon aus, dass GPT-4 das Buch nicht als Trainingsdatensatz verwenden konnte."
Künstliche Intelligenz,Spiegel Online,2024-04-14,https://www.spiegel.de/panorama/kuenstliche-intelligenz-ein-roboter-im-altersheim-unterhaelt-menschen-mit-demenz-a-7ac7f723-70f5-4d6b-840f-2778f2a30ac2,Künstliche Intelligenz: Ein Roboter im Altersheim unterhält Menschen mit Demenz - DER SPIEGEL,"Roboter Emma hat Kulleraugen, erzählt Witze und öffnet die Herzen der Bewohner eines schwäbischen Altenheims. Inzwischen kann sie sogar flirten. Geht das zu weit?"
Künstliche Intelligenz,Spiegel Online,2024-04-13,https://www.spiegel.de/wissenschaft/raumfahrt-roboterhund-spirit-trainiert-in-den-bergen-fuer-seine-mondmission-a-88fcff30-5657-4e5d-9e6e-7f5495a42a75,Raumfahrt: Roboterhund »Spirit« trainiert in den Bergen für seine Mondmission - DER SPIEGEL,"Er stapft auf vier Beinen durch den Schnee und landet auf dem Bauch: Ein Roboterhund lernt gerade in den Bergen Oregons, wie man sich möglichst sicher im Gelände bewegt. Training für künftige Missionen im Weltall. Im Schnee noch etwas unbeholfen – Laufen muss dieser Roboterhund namens »Spirit« erst lernen. Für seinen Einsatz auf dem Mond oder dem Mars trainieren Wissenschaftler verschiedener Universitäten gemeinsam mit der Nasa diesen programmierten Vierbeiner: er soll auf unterschiedlichem Terrain zurechtkommen und dabei Daten sammeln. Cristina Wilson, Kognitionswissenschaftlerin : »Bei jedem Schritt, den der Roboterhund macht, kann er mit seinem Bein den mechanischen Widerstand spüren. Wir Menschen merken, wenn wir auf unebenem Untergrund gehen, wie sich der Boden unter unseren Füßen bewegt. So ähnlich kann das ein Roboter mit Beinen auch. Und das Tolle ist, dass diese Daten dann für die Wissenschaftler interessant sind. Sie verraten uns etwas darüber, wie sich die Planetenoberfläche gebildet hat. Wie sie sich bewegt und wie sie sich in Zukunft bewegen könnte."" Der Wechsel zwischen felsigem Untergrund und Schnee oder weichem Sandboden soll hier am Mount Hood in Oregon die extremen Bedingungen auf Mond oder Mars simulieren. Während er die Bewegung lernt, sammelt »Spirit« mit jedem Schritt Informationen über die Umgebung über Sensoren in den Füßen – und soll so den Menschen im Weltraum unterstützen. Cristina Wilson, Kognitionswissenschaftlerin: »Bei den zukünftigen Missionen auf unserem Mond werden Menschen und Roboter zum ersten Mal bei Planetenmissionen Seite an Seite arbeiten. Im Rahmen dieses Projekts wollen wir uns also auf diese Zeit vorbereiten: wie können Menschen und Roboter bei der Erforschung von Planeten zusammenarbeiten und Daten sammeln?« Über die Sensoren erhalten die Forscherinnen Infos über das Gelände und das Klima in der Umgebung des Vierbeiners. Künftig wollen sie ganze Teams von Robotern auf dem Mond einsetzen – aber vorher müssen die wohl noch ein wenig Laufen üben."
AI,Spiegel Online,2024-04-12,https://www.spiegel.de/netzwelt/gadgets/humane-ai-pin-erste-testberichte-fallen-eher-negativ-aus-a-de6b3915-5efb-43e9-b36a-1d08c76ab6c1,Humane AI Pin: Erste Testberichte fallen eher negativ aus - DER SPIEGEL,"Ein Ansteck-Gadget mit einem winzigen Laserprojektor und Sprachsteuerung? Über den AI Pin des Start-ups Humane wurde viel diskutiert. Nun hatten US-Techreporter die Chance, das Gerät zu testen. Droht dem Smartphone ernsthafte Konkurrenz oder gar die Ablösung? Lassen Menschen Informationen bald auf ihre Handflächen projizieren, statt sie von einem Display abzulesen? Solche großen Fragen hatte vergangenes Jahr die Ankündigung eines Start-ups namens Humane aufgeworfen, hinter dem ein Ehepaar steckt, das früher bei Apple gearbeitet hat. Präsentiert hatte das US-Unternehmen ein kleines Ansteck-Gadget namens AI Pin, das auf künstliche Intelligenz (KI) und Sprachsteuerung setzt. Mithilfe einer Magnethalterung am Revers befestigt, bietet es auch die Option, sich von einem winzigen Laserprojektor Informationen auf der Handfläche anzeigen zu lassen. Das alles sah sehr nach Science-Fiction aus, entsprechend groß war das mediale Interesse. Weltweit. Am Donnerstag sind in den USA die ersten Testberichte zu Humanes AI Pin erschienen – und das Gesamtbild ist ziemlich ernüchternd. Da ist etwa das Techmagazin »The Verge« , dessen Tester David Pierce schreibt, die Vision hinter dem Gerät sei simpel: Es sei ein »Phone ohne Screen«, etwa für Anrufe, Kurznachrichten, Fotoaufnahmen und den Austausch mit einem KI-Assistenten. Ob man das neuartige Gerät aber kaufen solle? »Nö. Nein, nein. Auf keinen Fall«, schreibt Pierce. Der AI Pin sei zwar eine »interessante Idee«, die aber »durch und durch unfertig« und auf vielerlei Art »völlig kaputt« daherkomme. »Mir fällt daher niemand ein, dem ich empfehlen würde, für das Gerät 699 Dollar zuzüglich 24 Dollar Monatsbeitrag auszugeben.« Zwar beteuerten die Entwickler, das Gerät werde durch Updates mit der Zeit »smarter und leistungsfähiger«, betont Pierce. Dem entgegen stehen aber seine Hauptkritikpunkte aus rund zwei Wochen Selbstversuch: »Funktioniert die Hälfte der Zeit nicht«, heißt es etwa, und »Sehr langsam, wenn es funktioniert«. Außerdem schreibt Pierce, er vermisse viele vermeintliche Standardfeatures, die Humane erst für die Zukunft in Aussicht stellt. Etwa den Zugriff auf seinen Kalender oder die Möglichkeit, einen Timer zu starten. Selbst Musik könne man nur über den Dienst Tidal abspielen, wenn das mal klappt. Viel gewollt, aber wenig Power Generell, bilanziert Pierce, wirke der AI Pin wie ein Gerät, das sehr viel wolle, aber dessen Hardware dafür einfach nicht leistungsfähig genug sei. So würde das Ansteck-Gadget schon nach kurzer Nutzung recht warm werden, während der Akku teils nur wenige Stunden halte. Die coolste Sache, die er mit dem AI Pin gemacht habe, sagt Pierce, sei es gewesen, das Gerät vor einem Restaurant stehend zu fragen, ob es gute Onlinebewertungen habe. Auch andere Tester wirken wenig euphorisiert. Julian Chokkattu von »Wired« etwa bewertet das Gerät mit vier von zehn möglichen Punkten , was bei »Wired« bedeutet: Die Kritikpunkte überwiegen. Auf seiner Positivliste erwähnt er unter anderem, dass freihändige Telefonate cool seien und dass das Gerät brauchbare Echtzeit-Übersetzungsfunktionen biete. Auf der Kontraliste finden sich aber auch bei ihm Punkte wie Überhitzung und fehlende Features. Chokkattu ärgert außerdem, dass das Gerät sich nicht mit einer bereits bestehenden Handynummer verbinden und nutzen lässt. Sein Fazit: »Der AI Pin von Humane hat Potenzial.« Er möge es, dass er mit ihm vergleichsweise schnell auf einen KI-Assistenten zugreifen könne. Stand jetzt aber gebe es nichts, was ihn dazu bringen würde, den Pin anstelle seines Smartphones zu benutzen. Kein Interesse mehr, das Gerät zu verwenden Noch härter klingt der Gesamteindruck von »Engadget«-Testerin Cherlynn Low . Sie schreibt, dass der AI Pin nicht nur »kaum smart« sei, sondern sie auch ziemlich dumm aussehen lasse, wenn sie ihn benutze. Schon bald nach Beginn ihres Tests habe sie kein Interesse mehr daran gehabt, das Gerät Freunden vorzuführen, schreibt sie. Irgendwann habe sie dann auch keinen Grund mehr gesehen, es überhaupt noch zu tragen. Vielleicht, meint Low, lohne sich der Kauf eines AI Pin irgendwann in Zukunft. Derzeit aber könne sie sich schwer vorstellen, warum jemand ein KI-Wearable ohne Bildschirm benötige, da es auch so schon viele Geräte wie Lautsprecher, Smartphones, Smartwatches und Autos gebe, die es erlauben, mit einem Assistenten zu sprechen. Auf Wunsch auch ohne Blick auf ihren Bildschirm."
